id,title,genres,popularity,rating,description,image_url
506,Glass no Kamen,"['drama', 'romance']",6672,7.33,"Kitajima Maya, a 13-year old girl with a talent for acting, was discovered by the reclusive actress Tsukikage. The story follows Maya's growing up, intense training, overcoming challenges, and evolving into the foremost actress of her generation (she is about 20 so far). Maya's greatest rival is Himekawa Ayumi, the beautiful daughter of a famous movie couple. They ultimately vied for the most sought-after role - the ""Crimson Goddess"". An equally important subplot Maya's relationship with the handsome and ruthless entertainment mogul Hayami Masumi, who secretly became her number one fan, but misunderstandings and bad-timing obstructed their romance...

(Source: ANN)",https://cdn.myanimelist.net/images/anime/6/39571.jpg
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"['comedy', 'drama', 'romance']",7729,5.77,"Many people have fond memories of meeting a certain teenage boy in their younger years. However, their ages vary widely, and each remembers him as a teen. This story follows the intricate intertwining of their various stories and how this young man, who apparently lives outside of time, has affected each of them.",https://cdn.myanimelist.net/images/anime/1643/129530.jpg
511,Kidou Shinsengumi Moeyo Ken TV,"['adventure', 'comedy', 'fantasy']",7888,6.11,"Set in an alternate version of the Meiji Era, a boy named Sakamoto Ryunosuke returns to Kyoto from Shanghai with his monster (youkai) Nekomaru. The law states that in order to live freely with humans, a youkai must be liscensed. The Kidou Shinsengumi Co. Ltd. is responsible for the capture of unliscensed youkais but must fight with the Tsubamegumi, who resents the new law. It turns out that Ryunosuke is the son of the owner of the Shinsengumis.",https://cdn.myanimelist.net/images/anime/4/3461.jpg
515,Hajimari no Boukensha-tachi: Legend of Crystania,"['action', 'adventure', 'fantasy', 'supernatural']",7982,6.0,"Lord Haven watches over a secluded village in the realm of Djana En. Redon, his son, feels unsatisfied with his tranquil yet dull life of assisting the townsfolk in their labor. When his parents are suddenly assassinated, Redon must flee the village with a handful of companions. As the group is cornered at the edge of ""God's Wall,"" the mystical snakeskin that seals off Djana En from the rest of the world, a voice beckons to Redon. It urges him to enter a fresh opening in the wall and travel to the fabled land of Crystania, where he can obtain incredible power.

Without any other options, Redon and his comrades escape through the mysterious passage, only to find a Crystania far different than how the legends picture it. Faced with danger and shape-shifting beastmen, Redon and his party wonder if they stumbled into someplace worse than where they came from. Things take a favorable turn, however, when the group meets a pair of travelers knowledgeable about the tumultuous state of Crystania.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1792/139228.jpg
533,Sensei no Ojikan: Dokidoki School Hours,['comedy'],6881,6.65,"Meet Suzuki Mika, teacher at Okitsu High School. Mika-sensei is a good teacher, but she has a small problem... literally. Although she's 27, she is only 148 cm tall, and has the face of a child. As a result, it is often difficult for Mika-sensei to get anyone to take her seriously. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/9/65565.jpg
545,Mousou Kagaku Series: Wandaba Style,"['comedy', 'sci-fi']",9268,5.99,"Genius scientist Tsukumo Susumu knows each and every single theory behind aerodynamics that exists on earth despite being only 13 years old. He wants to travel to the moon without the use of fossil fuels that power rockets. So begins his heavy research using his knowledge in the laws of physics, scientific theory and his wild imagination.

His test subjects are the unpopular idol group Mix JUICE (Himawari, Yuri, Ayame, Sakura). They come up with all sorts of crazy ideas to become the first humans to successfully hold a concert on the face of the moon. Will the four girls from Mix JUICE be able to struggle their way to the moon successfully?

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/6/14824.jpg
547,Wind: A Breath of Heart OVA,"['drama', 'romance', 'supernatural']",10035,6.14,"Kazenone City, it is a city that made people feel nostalgic and wonder.
It was also the home country of Okano Makoto and his little sister, Hinata. They came back this town in order to look for their mother who had disappeared suddenly. Their friends and childhood friends welcomed their return. Makoto began to notice something important through the encounter with them. With the tone of a harmonica, and with their thoughts in their hearts, the fantastic tale began in this mysterious town.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1112/111182.jpg
556,Koutetsu Tenshi Kurumi Zero,"['drama', 'romance', 'sci-fi']",8361,6.05,"Sometime in the distant future, Kurumi, Saki and Karinka share an apartment with another girl named Excelia. One day, after school, Kurumi tells everyone that she is in love with a man she met named Michihito Kagura, but she doesn't know when she will see him again. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/13729.jpg
557,Koutetsu Tenshi Kurumi Encore,"['comedy', 'romance', 'sci-fi']",7429,6.66,"Four additional short stories of the Steel Angels: Saki becomes a film actress, Karinka goes on a blind date with Kamihito, Kurumi practices the art of becoming a traditional Japanese woman, and the rest of the Steel Angels engage in a contest to win Nakahito's heart. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/21112.jpg
559,RahXephon: Kansoukyoku/Kanojo to Kanojo Jishin to - Thatness and Thereness,"['drama', 'sci-fi']",7447,6.28,"Quon Kisaragi was surprised when she saw an illusion of herself floating in midair. This other ""self"" of her claimed that she is a fragment of Quon. Thus an existentialistic dialogue began between the two.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/7/75739.jpg
562,Sakura Taisen: Le Nouveau Paris,"['adventure', 'sci-fi']",9889,6.36,"After Ichiro Ogami's departure at the end of Sakura Taisen 3, the girls of the Paris Flower Defense Force are left debating who will be the next captain. Meanwhile, a centuries-old threat surfaces. 

(Source: ANN, edited)",https://cdn.myanimelist.net/images/anime/1260/107216.jpg
571,Moldiver,"['action', 'romance', 'sci-fi']",8826,6.06,"Hiroshi Ozora invents the Mol Unit, a device that makes its user invincible. His plans of becoming a super hero are short lived however when his sister, Mirai, accidently modifies the suit configuration. Now she is forced to save Tokyo by herself from the evil Machinegal and his gang of all-female androids. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/4/37735.jpg
574,Rean no Tsubasa,"['award winning', 'fantasy', 'sci-fi']",9001,5.61,"Because his friends fired a rocket into the US Army camp, Suzuki was wanted by the US Army and the police. While he was running away the sea surface suddenly rose, and when a brilliant light appeared he saw a strange looking battleship flying in the air. He was dumped into the sea and when he crawled onto the battleship there was a beautiful girl standing there. She said her name was Lyx, the princess of another world, and added, ""My Father is Japanese, Shinjiro Sakomizu. Please help me, Suzuki.""

Based on the novel series by the Gundam creator Yoshiyuki Tomino.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/13/28902.jpg
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,['fantasy'],6847,6.13,"Average high school student Aruto Kirihara is obsessed with the Alice stories, written in this alternate world by the enigmatic recluse, Alternite L. Tachyon. One night, while writing his own version of a potential ""third book,"" he sees a girl flying in front of a full moon... and she looks just like the ""Alice"" in his imagination. Aruto runs out of his house and chases the flying figure from the ground, ending up at a library, where he witnesses her in combat with another costumed girl.

And so begins his sudden introduction to the world of Alices, an elite club of super-powered teenage girls who regularly fight in an extra-dimensional Wonderland in order to steal each other's ""hidden stories."" When all of the stories have been gathered, they will form the legendary third volume, ""Eternal Alice,"" and the possessor will be granted one wish.

It probably won't be Aruto, who can't turn into a magical girl. But it could be his doting little sister, Kiraha. Or maybe the girl of his dreams, Arisu...

(Source: Discotek Media)",https://cdn.myanimelist.net/images/anime/6/28822.jpg
